no_of_face,face_x,face_y,face_w,face_h,face_con,no_of_hand,pose,pose_x,pose_y,phone,phone_x,phone_y,phone_w,phone_h,phone_con,label
1,263.9566612,193.8792229,130.2294731,130.2295589,85.81915498,0,right,22.59482602,-30.54165156,0,0,0,0,0,0,1
1,217.5570107,198.6383629,136.1054039,136.1053562,95.18477917,0,forward,3.191323703,5.389504821,0,0,0,0,0,0,0
1,238.6096764,183.8451862,124.2199898,124.2201519,95.07046342,0,forward,15.01591059,6.711830757,0,0,0,0,0,0,0
1,251.7214203,171.3466072,124.510231,124.5103741,87.6321137,0,forward,18.91152463,6.145327662,0,0,0,0,0,0,0
1,232.877636,188.5551739,134.0941811,134.0939713,94.64511871,1,forward,10.76422542,4.045073053,0,0,0,0,0,0,0
1,225.7175827,219.8033237,137.1498108,137.1496868,94.07972097,1,forward,5.039765127,7.302843441,0,0,0,0,0,0,0
1,224.4985199,266.6773224,135.7432175,135.7419491,90.19830227,1,down,-15,10,0,0,0,0,0,0,1
1,255.2150345,219.9179935,131.3019943,131.3014984,83.21805596,1,right,3.510353351,-35.40477856,0,0,0,0,0,0,1
1,228.708477,205.8002472,139.8459053,139.8460865,93.09498072,1,forward,-1.0268272,-2.906611486,0,0,0,0,0,0,0
1,214.5224571,209.884243,146.2970161,146.2972355,91.42636657,1,forward,-4.786258132,6.124237689,0,0,0,0,0,0,0
1,204.7434807,193.2270241,131.7686272,131.7687893,91.38313532,1,forward,12.95212338,14.68974483,0,0,0,0,0,0,0
1,246.4754677,166.9727039,138.3518791,138.3520317,85.10501385,1,forward,12.24942481,14.37828462,0,0,0,0,0,0,0
1,280.5365562,182.1815586,139.7458839,139.7458935,84.53754187,1,forward,7.496204122,6.979329218,0,0,0,0,0,0,0
1,269.6042061,237.6076412,136.9721031,136.9699574,91.05927348,1,down,-15,10,0,0,0,0,0,0,1
1,233.2745361,220.827198,143.3471298,143.3471489,93.86339188,1,forward,-8.615784687,6.484136919,0,0,0,0,0,0,0
1,235.3131866,202.5545025,150.8884811,150.8885193,93.28742027,1,forward,-2.36509296,3.752177162,0,0,0,0,0,0,0
1,205.6229401,189.7311687,139.8571777,139.8572731,85.58322787,1,forward,-1.757468773,3.097739636,0,0,0,0,0,0,0
1,249.2193222,194.0097141,149.0962601,149.0963745,95.72731853,1,forward,4.365928266,2.948894946,0,0,0,0,0,0,0
1,248.9233208,203.5306263,156.6870308,156.6870403,91.53314233,1,forward,-1.394431003,4.067618167,0,0,0,0,0,0,0
1,251.9320107,175.2390575,140.5554771,140.5555916,85.86099744,1,forward,13.34865571,4.024602697,0,0,0,0,0,0,0
1,260.1868439,177.8181267,135.6086349,135.6087685,89.74732757,0,forward,19.49640181,0.684249912,1,0,158,114,308,0.742802143,1
1,243.5576439,276.6346264,139.5414543,139.5394135,87.46654987,1,down,-15,10,0,0,0,0,0,0,1
1,302.4938965,215.2703762,126.3402939,126.3403702,65.41410685,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
1,238.1244659,196.4071369,144.4899368,144.4901562,90.87231755,1,forward,8.825542265,6.273108432,0,0,0,0,0,0,0
0,0,0,0,0,0,1,forward,10.80042414,1.624088373,0,0,0,0,0,0,0
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
1,269.0466309,201.8434811,114.763298,114.7633553,89.49340582,0,forward,8.055517167,-8.563231745,0,0,0,0,0,0,0
1,239.0094185,210.9763241,146.2823677,146.2823868,91.74458385,0,forward,1.793228633,5.544902446,0,0,0,0,0,0,0
1,239.0096092,209.6067524,144.8676109,144.8676109,90.76603651,0,forward,2.487000575,6.862430974,0,0,0,0,0,0,0
1,291.586895,217.6771259,111.4056587,111.4057732,75.11288524,1,down,-15,10,0,0,0,0,0,0,1
1,267.7756119,215.5664349,120.656662,120.6568336,92.90725589,1,forward,4.192045826,11.35337668,0,0,0,0,0,0,0
1,235.4545784,211.4727688,150.1936531,150.1936054,92.55157113,1,forward,-0.383942825,4.156990882,0,0,0,0,0,0,0
1,237.1251106,207.9990864,152.7274513,152.7274704,89.38849568,1,forward,0.323305071,5.362471883,0,0,0,0,0,0,0
1,249.9129677,216.3018036,143.7433815,143.7434864,89.53825235,1,forward,-1.535738823,8.27648883,1,70,160,280,397,0.765244544,1
1,231.5863609,211.7702579,169.9726295,169.9625015,88.25340271,0,forward,-2.410667895,4.261178145,1,66,155,281,381,0.874130309,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
1,235.7078934,206.4177704,141.5242386,141.5241909,87.25118637,1,forward,6.052176601,-2.036558085,1,149,274,485,478,0.747723877,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
1,227.811985,215.2559566,151.2283516,151.2282944,91.47356749,1,forward,0.497779708,2.394133815,0,0,0,0,0,0,0
1,228.0459595,213.1553078,153.3808517,153.3808422,93.38519573,0,forward,-1.583389589,2.419743662,0,0,0,0,0,0,0
1,228.1504059,217.090044,146.7788315,146.7787743,94.03834939,0,forward,3.282492263,2.687443516,0,0,0,0,0,0,0
1,226.4750099,212.7046108,151.0413551,151.0413551,94.79225278,0,forward,1.926371361,2.939397021,0,0,0,0,0,0,0
1,227.3844719,213.0045605,147.5292397,147.529192,93.78138781,0,forward,4.453775331,2.619379521,0,0,0,0,0,0,0
1,225.5537224,213.1864929,149.6943092,149.6941853,90.87474942,0,forward,-2.340960031,3.740836055,0,0,0,0,0,0,0
1,217.4789238,222.6819992,152.2953987,152.2949982,93.83940101,0,forward,-3.34868832,3.506681804,0,0,0,0,0,0,0
1,218.7412262,223.1776714,150.6710052,150.6707382,93.70519519,0,forward,-3.469041681,4.56801069,0,0,0,0,0,0,0
1,226.7290115,214.8419666,146.015358,146.0153103,93.58366132,0,forward,3.46222103,3.83475277,0,0,0,0,0,0,0
1,238.6697769,209.3466854,141.264267,141.2643242,90.76651931,0,forward,4.914982798,0.341929818,0,0,0,0,0,0,0
1,265.4143143,215.6757832,136.2075424,136.2070656,84.84976888,0,down,-15,10,0,0,0,0,0,0,1
1,228.3162689,206.736145,144.6760559,144.6760941,91.79345965,0,forward,1.701855687,-0.727581743,0,0,0,0,0,0,0
1,225.834713,217.2007942,139.0442085,139.044199,94.83982325,0,forward,0.208923996,3.419432484,0,0,0,0,0,0,0
1,200.5106735,205.3296375,135.524826,135.5250835,85.19300222,0,down,-15,10,0,0,0,0,0,0,1
1,214.2380524,207.2561932,142.0571518,142.0575428,81.80743456,0,down,-15,10,0,0,0,0,0,0,1
1,249.0888977,207.2336197,143.7060928,143.7063217,88.06115389,0,forward,3.134162321,6.436843568,0,0,0,0,0,0,0
1,251.9185257,184.1332054,131.0998154,131.0998821,90.69799781,0,forward,15.75075922,5.271012412,0,0,0,0,0,0,0
1,251.8458939,190.2586269,130.3980255,130.3978729,93.46060753,0,forward,19.69462705,4.258944434,1,108,409,283,480,0.630232334,1
1,243.2950783,209.9160576,151.5139198,151.5140247,91.29866362,0,forward,5.020941807,3.943934833,1,121,437,282,479,0.728826761,1
1,240.223465,282.5781727,143.699646,143.6981392,87.90948391,0,down,-15,10,1,124,425,287,479,0.756880879,1
1,221.1009789,241.1358261,151.6189384,151.6189098,92.97034144,0,forward,-5.845216997,9.097652148,1,102,401,285,480,0.787899911,1
1,229.4111633,218.6014366,143.6056519,143.6055851,95.45573592,0,forward,4.789956003,6.298371227,1,72,406,270,478,0.736290514,1
1,241.3287926,221.3682747,145.334301,145.3341866,93.16016436,0,forward,6.168246379,1.320892081,1,78,406,282,479,0.770017326,1
1,241.1098289,226.3336372,154.2037392,154.2036724,95.42002082,0,forward,3.504427378,1.636483722,1,60,408,274,478,0.715022624,1
1,239.6199989,230.5433464,153.3107948,153.3107185,94.71780062,0,forward,0.13200896,4.190075029,1,58,404,278,478,0.709344208,1
1,239.121685,234.6677971,151.7487144,151.7488575,93.22885275,0,forward,-2.409117021,5.150613,1,24,409,249,478,0.688822746,1
1,238.4731865,236.2600422,152.7389717,152.7391434,93.60295534,0,forward,-1.144260614,5.038127777,1,29,396,263,479,0.769354224,1
1,238.5428238,236.2084293,154.5782852,154.5785522,94.790411,0,forward,-0.872133774,5.465291085,1,13,398,259,478,0.636114538,1
1,235.8828163,238.7449551,150.4516792,150.45187,93.11897755,0,forward,-2.702727998,5.009318217,0,0,0,0,0,0,0
1,233.3262634,239.1399765,153.8168716,153.8168621,93.32973361,0,forward,-2.152522032,5.242348109,0,0,0,0,0,0,0
1,225.3774834,238.6122036,156.9191551,156.9191837,95.6671536,0,forward,-2.427078814,5.840318176,1,0,391,137,480,0.620487988,1
1,228.6614037,242.0371342,155.2855873,155.2855682,94.19493079,0,forward,-5.020938345,5.299001284,0,0,0,0,0,0,0
1,228.508091,241.2749863,152.099514,152.0994186,94.84496117,0,forward,-1.067054517,6.588969932,0,0,0,0,0,0,0
1,232.7755737,239.5724201,157.0046616,157.0046997,92.3622787,0,forward,-5.6129076,4.784194861,0,0,0,0,0,0,0
1,229.9469948,237.4375248,153.8042641,153.804245,93.23149323,0,forward,-2.602820357,7.212880942,0,0,0,0,0,0,0
1,220.3928375,247.7905369,148.0279922,148.0279827,87.30431199,1,forward,-5.422285198,5.264022544,0,0,0,0,0,0,0
1,215.8482933,244.9919987,138.6847115,138.6847687,83.27778578,1,forward,-8.557099076,5.362563198,0,0,0,0,0,0,0
1,222.4807739,235.2248669,155.3577042,155.3574944,80.01949787,1,forward,-9.952084153,2.821060671,0,0,0,0,0,0,0
1,207.9470444,235.6057835,146.1390686,146.1389065,85.47669649,2,forward,-7.689325133,5.7585079,0,0,0,0,0,0,0
1,186.281395,238.8950443,153.2915497,153.291378,80.39383888,0,forward,-3.564225001,10.5487032,1,287,244,559,405,0.846767843,1
1,189.2379951,227.5910282,143.0793953,143.0792141,89.55751657,1,forward,1.028394898,11.59710824,0,0,0,0,0,0,0
1,184.2390251,220.6394863,136.834507,136.8344879,89.35787082,1,forward,-1.148787422,10.85792754,0,0,0,0,0,0,0
2,193.0101585,223.669281,138.376255,138.3760357,85.48028469,1,forward,-0.299094894,9.52218441,0,0,0,0,0,0,1
1,196.5723228,225.7207203,126.1398125,126.1397552,79.55477834,1,forward,-6.79082475,8.577023848,0,0,0,0,0,0,0
1,206.3183784,218.0713177,139.7363853,139.7360802,56.51767254,1,forward,-7.805802059,3.625423104,0,0,0,0,0,0,0
1,214.6168709,201.4710331,163.6859703,163.6782646,72.79999256,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,0,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,0,down,-15,10,0,0,0,0,0,0,1
1,314.4239235,315.0825119,158.1360435,158.1344318,53.351897,0,down,-15,10,0,0,0,0,0,0,1
1,279.9679947,150.9803009,184.9864578,184.9768353,94.83900666,0,forward,18.74807652,-3.227408768,0,0,0,0,0,0,0
1,277.4849129,153.4939098,185.2556038,185.2458286,93.51038337,0,forward,19.23008374,-2.404481027,0,0,0,0,0,0,0
1,281.5880775,151.6913795,180.237484,180.2265358,92.03472137,0,forward,18.23571348,0.153533192,0,0,0,0,0,0,0
1,287.7531624,153.3933163,181.7610359,181.7502308,93.61628294,0,forward,20.02678247,-1.916228811,0,0,0,0,0,0,0
1,286.2561226,148.216238,185.847683,185.8371162,93.34555864,0,forward,20.11158921,-1.220359727,0,0,0,0,0,0,0
1,258.4182549,150.40658,178.5972404,178.5868263,91.78336859,0,forward,17.56757738,14.56594828,0,0,0,0,0,0,0
1,238.2740593,164.6745014,166.9485283,166.9446373,89.75295424,0,forward,16.52971689,13.52205687,0,0,0,0,0,0,0
1,228.0560493,169.2947102,162.9732704,162.969389,92.92945266,0,left,15.60612793,15.51745062,0,0,0,0,0,0,1
1,250.4690933,160.3290081,178.1980515,178.1922913,95.41596174,0,forward,13.56657921,2.208225615,0,0,0,0,0,0,0
1,259.7465897,158.3630276,174.7250366,174.7195816,91.7285502,0,forward,19.95533284,-9.646437244,0,0,0,0,0,0,0
1,283.1864738,159.1985035,169.4567299,169.4490337,79.43354249,0,right,19.02414947,-17.705631,0,0,0,0,0,0,1
1,291.735363,162.2267818,161.0520363,161.0516453,81.09763265,0,right,22.44866825,-17.91111998,0,0,0,0,0,0,1
1,272.5646973,155.2670002,167.9808044,167.980442,90.48457742,0,right,23.0681749,-11.27255941,0,0,0,0,0,0,1
1,270.0267601,148.1737518,177.4508858,177.4413013,90.93042612,0,forward,18.21056492,-0.560197801,0,0,0,0,0,0,0
1,273.3200645,150.8620548,176.5175438,176.5082073,92.23181605,0,forward,18.62543805,0.516288201,0,0,0,0,0,0,0
1,265.2387238,166.1625767,182.6322556,182.6266479,93.93101335,0,forward,14.39249987,0.395996585,0,0,0,0,0,0,0
1,264.5378113,174.8189163,183.8054276,183.800354,93.46356392,0,forward,6.786345953,0.458670873,0,0,0,0,0,0,0
1,261.5128708,172.2264004,184.1423798,184.1360664,91.03857875,0,forward,8.698161666,0.321301393,0,0,0,0,0,0,0
1,265.1153564,163.8157368,176.7492676,176.7439556,94.48865056,0,forward,14.15673802,0.869072378,0,0,0,0,0,0,0
1,270.2179527,156.7912102,169.9879265,169.9833012,91.48328304,0,forward,18.0656674,2.079795424,0,0,0,0,0,0,0
1,263.1786156,154.7151947,173.7425804,173.7329578,92.11662412,0,forward,17.84822109,2.40268812,0,0,0,0,0,0,0
1,264.7977448,169.6617794,162.5546265,162.5543404,90.08429646,0,forward,18.17266613,2.115423406,0,0,0,0,0,0,0
1,268.3071518,179.5607471,153.9089584,153.908844,93.28148365,0,forward,18.54499372,1.991440985,0,0,0,0,0,0,0
1,264.5432281,181.3071728,150.9823227,150.9821033,93.52559447,0,forward,17.71995235,1.673795446,0,0,0,0,0,0,0
1,264.9210167,182.6725388,148.6577797,148.6575794,92.48154759,0,forward,17.0776713,1.247027464,0,0,0,0,0,0,0
1,186.8596649,172.6119232,167.9827881,167.9826736,94.90231276,0,forward,10.3868738,9.820715037,0,0,0,0,0,0,0
1,196.7494202,164.764452,168.2784271,168.2747555,93.27702522,0,forward,9.206726285,1.552586107,0,0,0,0,0,0,0
1,274.7260666,214.6021557,128.0546188,128.0547523,93.12475324,0,forward,-1.108727534,3.571066441,0,0,0,0,0,0,0
1,298.2664871,250.3239155,118.5641861,118.5643387,94.93139386,0,forward,1.223818426,6.724373687,0,0,0,0,0,0,0
1,306.3908958,271.8816376,104.7509575,104.7510624,93.68007183,0,forward,1.985497786,8.192321898,0,0,0,0,0,0,0
1,310.4483986,274.8550129,101.7364311,101.7365456,94.9157238,0,forward,2.064878181,4.304757407,0,0,0,0,0,0,0
1,315.5621529,275.301218,100.1330376,100.1333141,94.36814189,0,forward,8.159626419,5.470845922,0,0,0,0,0,0,0
1,313.1774712,275.5274963,98.03033829,98.03063393,94.47886944,0,forward,9.086046601,6.265628003,0,0,0,0,0,0,0
1,303.272171,274.5459366,105.6746292,105.674715,93.26379895,0,forward,7.55631883,12.55232382,0,0,0,0,0,0,0
1,303.2082939,277.0323944,98.02877426,98.02874565,92.94124246,0,left,9.519296937,15.50957441,0,0,0,0,0,0,1
1,300.6910324,281.5757275,95.13511658,95.13525009,92.98363328,0,left,9.683287197,17.30944455,0,0,0,0,0,0,1
1,297.7508736,276.4467144,98.76852036,98.7686348,92.87126064,0,left,9.828625341,17.51631422,0,0,0,0,0,0,1
1,299.3128204,273.6522675,99.83886719,99.83894348,94.15080547,0,left,12.42107317,17.01659147,0,0,0,0,0,0,1
1,300.5358124,274.194746,94.58152771,94.58164215,93.21182966,0,left,13.99328993,17.4708859,0,0,0,0,0,0,1
1,302.7638435,278.0234241,100.0860023,100.08605,93.1065917,0,left,10.70255019,15.73644604,0,0,0,0,0,0,1
1,302.2080803,276.1618423,105.3481102,105.3481293,92.39141941,0,forward,8.96064362,10.37042054,0,0,0,0,0,0,0
1,306.1905479,273.3902836,106.798687,106.7986965,92.73940921,0,forward,10.96235488,-1.926802815,0,0,0,0,0,0,0
1,315.6045341,276.7321873,104.8397255,104.8398113,89.04697299,0,right,14.63153264,-16.8532053,0,0,0,0,0,0,1
1,314.2405891,275.011797,105.4247093,105.4249191,93.08276176,0,right,15.47312266,-11.08921591,0,0,0,0,0,0,1
1,308.6523819,274.0931225,104.6481323,104.6482944,92.49626994,0,forward,11.2020053,-0.138769901,0,0,0,0,0,0,0
1,302.4013519,276.7652893,102.4403,102.4402714,95.1826334,0,forward,7.026386278,5.955581698,0,0,0,0,0,0,0
1,293.5766029,269.7706318,115.5918312,115.5918503,94.53061223,1,forward,5.419635866,8.035754498,0,0,0,0,0,0,0
1,292.4018288,272.3739338,105.8155251,105.8155346,93.86934638,1,forward,6.40294935,8.959304119,0,0,0,0,0,0,0
1,293.7440681,273.929987,104.0043068,104.004364,94.35797334,1,forward,8.570177692,8.949812877,0,0,0,0,0,0,0
1,291.0152626,271.666832,106.5843391,106.5843487,94.95995045,1,forward,7.639525174,9.362909094,0,0,0,0,0,0,0
1,295.2201843,270.1316071,115.2127457,115.2127361,95.1649189,1,forward,6.662133494,9.552840989,0,0,0,0,0,0,0
1,292.7230453,270.4362488,116.8681335,116.8682384,96.12986445,1,forward,8.003849499,9.092229224,0,0,0,0,0,0,0
1,295.8779335,274.2242146,111.4870262,111.4871407,95.69362998,2,forward,6.221877891,7.854793196,0,0,0,0,0,0,0
1,308.554039,278.3845425,104.1215897,104.121666,92.26229787,0,forward,6.628156494,6.617543718,0,0,0,0,0,0,0
1,317.8210449,289.118185,99.16481018,99.16474342,94.9539423,1,forward,7.619498701,4.106122038,0,0,0,0,0,0,0
1,316.5979195,287.162447,102.0047188,102.0047951,93.75419617,1,forward,8.019224487,3.275226303,0,0,0,0,0,0,0
1,316.4254761,285.7429504,100.776329,100.776329,94.83428001,1,forward,7.222004107,2.51687092,0,0,0,0,0,0,0
1,306.4094162,286.0530853,104.2241669,104.224205,92.32618809,2,forward,6.35655083,5.888320973,0,0,0,0,0,0,0
1,301.1047363,287.7266693,116.0196686,116.019659,88.49591017,2,forward,2.867822156,7.736918497,0,0,0,0,0,0,0
1,298.8194847,280.6700134,114.1971779,114.1971588,89.55858946,2,forward,5.656663151,7.476726437,0,0,0,0,0,0,0
1,301.1384392,278.1267071,115.8562279,115.8563805,89.73816633,2,forward,4.836603127,7.14420334,0,0,0,0,0,0,0
1,302.062645,277.4382877,113.3179474,113.317852,91.26841426,2,forward,4.68735071,7.131246338,0,0,0,0,0,0,0
1,304.0380478,285.4181671,112.9730988,112.9730701,92.09940434,2,forward,3.523145821,7.435082305,0,0,0,0,0,0,0
1,301.3758659,290.3281689,122.3775673,122.3778534,93.41776371,0,forward,-0.672896307,8.938852389,0,0,0,0,0,0,0
1,300.1215363,267.5822926,126.3830185,126.3830853,93.95797849,0,forward,1.014237453,6.43915981,0,0,0,0,0,0,0
1,295.4427719,245.314064,131.0492325,131.0495853,94.98024583,0,forward,8.219437143,7.582934666,0,0,0,0,0,0,0
1,280.9714317,220.8946323,140.1594353,140.1595116,95.32685876,0,forward,12.32341884,13.46069015,0,0,0,0,0,0,0
1,266.0432816,212.3931026,149.0543365,149.0543175,93.87134314,0,down,-15,10,0,0,0,0,0,0,1
1,270.4548645,169.1042519,157.18647,157.1864033,90.69415331,0,forward,12.2592795,2.072205258,0,0,0,0,0,0,0
1,283.0890656,44.75965261,163.6471939,163.6435604,90.3993547,0,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,1,96,385,320,480,0.755714059,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,2,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,2,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
1,249.0891075,125.4383183,161.3413811,161.341238,88.56084347,0,down,-15,10,0,0,0,0,0,0,1
1,243.5548973,228.2920647,155.3444099,155.344305,92.657727,0,forward,11.10115983,5.321860145,0,0,0,0,0,0,0
1,263.086853,177.0765781,149.8098373,149.8097134,94.25832033,0,left,7.131649122,15.01124868,0,0,0,0,0,0,1
1,276.3401985,178.9921761,145.4480171,145.4479694,94.42474842,0,forward,7.864045581,14.7178894,0,0,0,0,0,0,0
1,263.2782173,182.5378132,138.4175301,138.4174919,92.703408,0,forward,11.65731199,11.88667813,0,0,0,0,0,0,0
1,247.5670242,178.5923767,132.4842834,132.4845028,86.72090173,0,forward,10.77747201,11.44517649,0,0,0,0,0,0,0
1,250.3120422,177.7248287,142.9116058,142.9118443,94.79483366,0,left,11.04016374,15.28999934,0,0,0,0,0,0,1
1,261.3446999,180.3209496,147.6370049,147.6368523,94.91884708,0,down,-15,10,0,0,0,0,0,0,1
1,273.9500999,178.5843945,151.0568428,151.0567188,88.29787374,0,right,19.38590726,-20.0601399,0,0,0,0,0,0,1
1,292.8435898,194.5485592,133.8991165,133.8991356,73.50850701,0,right,22.16892223,-23.45057209,0,0,0,0,0,0,1
1,273.4153366,182.39851,149.6179581,149.6178532,92.43559837,0,forward,17.96954186,-5.397223462,0,0,0,0,0,0,0
1,274.1822624,168.7950039,139.7359276,139.7359657,83.47453475,0,forward,21.61492862,2.373154288,0,0,0,0,0,0,0
1,274.2468262,163.5591602,140.8335114,140.833683,82.94502497,0,forward,24.05439801,3.973127001,0,0,0,0,0,0,0
1,269.2936897,182.7927303,155.7190895,155.7189274,93.50320101,0,forward,9.32317996,1.713637276,0,0,0,0,0,0,0
1,271.6964722,182.7397156,161.5129089,161.5127563,92.83928871,0,forward,12.50729391,0.447749518,0,0,0,0,0,0,0
1,261.2059212,175.6529903,159.4433403,159.4432926,94.08224225,0,forward,11.99994677,6.598526162,0,0,0,0,0,0,0
1,278.1502533,173.1093693,152.6304245,152.6304245,91.23330116,0,forward,16.32736986,1.114618388,0,0,0,0,0,0,0
1,284.7530365,176.205368,144.927597,144.9276352,88.30915093,0,forward,17.00166733,-1.404339678,0,0,0,0,0,0,0
1,299.1007805,185.8245564,137.6929665,137.6930237,94.32791471,0,forward,15.90650154,-3.123414018,0,0,0,0,0,0,0
1,306.9713593,182.3797417,143.9956284,143.9954567,93.42827201,1,forward,17.31108766,-3.370722213,0,0,0,0,0,0,0
1,299.1990852,184.7155094,142.681179,142.6812744,93.76865625,1,forward,15.35559084,-3.162305661,0,0,0,0,0,0,0
1,291.0083771,182.3371983,148.9260864,148.9260292,92.25330949,1,forward,14.92414745,-2.512839029,0,0,0,0,0,0,0
1,285.8450127,181.176424,148.1635475,148.1634521,91.49523377,1,forward,15.9560819,-3.580468526,0,0,0,0,0,0,0
1,283.0628586,181.4306545,152.2374725,152.2374058,91.37747288,1,forward,16.01512937,-2.400403731,0,0,0,0,0,0,0
1,285.4310036,180.8839703,149.6354103,149.6354485,91.76992178,1,forward,16.52290529,-1.776480888,1,74,166,211,434,0.625144005,1
1,291.1971855,177.8233624,148.4663963,148.4664631,92.79668927,1,forward,16.57479017,-2.677789618,0,0,0,0,0,0,0
1,305.9026718,180.3089333,152.5046158,152.5044537,92.19689369,1,forward,18.26515105,-3.413223718,0,0,0,0,0,0,0
1,324.0820694,183.9850903,142.0873642,142.0872974,92.16095209,1,forward,19.1046144,-4.202140071,0,0,0,0,0,0,0
1,322.0321274,181.3829899,144.744873,144.7448158,93.0206418,1,forward,18.23299652,-3.375849137,0,0,0,0,0,0,0
1,326.2257385,188.7518406,141.161232,141.1612988,92.17440486,1,forward,19.36319681,-2.529622667,0,0,0,0,0,0,0
1,331.8334961,189.1904354,137.4669266,137.4669456,94.1264987,1,forward,18.35745665,-1.687071194,0,0,0,0,0,0,0
1,327.4589157,180.8287525,140.5591965,140.5591393,90.44000506,1,forward,16.86766611,-3.044386164,0,0,0,0,0,0,0
1,325.02491,181.7897129,133.5799408,133.5799313,90.26051164,1,forward,16.50293947,0.779976776,0,0,0,0,0,0,0
1,288.0914116,180.5065727,139.0538216,139.0537834,91.79845452,0,forward,14.86444247,5.992890819,0,0,0,0,0,0,0
1,271.6133308,176.6339207,143.5848045,143.5847282,93.17076206,0,forward,15.0586374,1.322490928,0,0,0,0,0,0,0
1,266.8492889,177.8033638,148.3172989,148.3171749,94.50517297,0,forward,13.47040116,0.017693816,1,546,241,610,340,0.683037698,1
1,264.6664238,179.0391254,142.8951836,142.8949928,94.69031096,0,forward,14.16032576,0.861744861,0,0,0,0,0,0,0
1,262.0552063,177.101984,144.1297913,144.1295815,90.58426023,0,forward,14.15673663,0.005975732,0,0,0,0,0,0,0
1,274.8964882,175.8540344,135.6391716,135.6391525,85.00864506,0,forward,11.12688639,-1.072272098,0,0,0,0,0,0,0
1,288.8098717,193.5643959,123.492527,123.4927082,74.72536564,1,down,-15,10,0,0,0,0,0,0,1
1,278.1106186,191.6929436,143.3427429,143.342886,54.90892529,1,down,-15,10,0,0,0,0,0,0,1
1,276.104641,195.0676346,145.8030891,145.8030224,66.35190845,1,down,-15,10,0,0,0,0,0,0,1
0,0,0,0,0,0,1,down,-15,10,0,0,0,0,0,0,1
1,277.0552635,181.039896,142.973423,142.9733562,67.76564717,1,down,-15,10,0,0,0,0,0,0,1
1,274.4462013,191.7650127,139.8846245,139.8846245,66.4200902,1,down,-15,10,0,0,0,0,0,0,1
1,288.0662918,189.9895763,132.185936,132.1858978,65.39366841,1,down,-15,10,0,0,0,0,0,0,1
1,278.1482124,195.0321579,138.8160133,138.8160038,69.86179948,1,down,-15,10,0,0,0,0,0,0,1
1,291.0354996,181.2081242,135.5479431,135.5478287,57.80832767,1,down,-15,10,0,0,0,0,0,0,1
1,291.0671425,181.4814949,131.1334038,131.1334419,91.78115129,1,forward,13.12829784,4.728088877,1,225,208,313,350,0.689327538,1
1,285.9471893,182.7347088,133.3803558,133.3804035,93.12938452,1,forward,16.1341249,2.670553416,0,0,0,0,0,0,0
1,285.6222916,178.870182,138.7319565,138.7319756,89.7957921,1,forward,17.80676232,0.499269917,0,0,0,0,0,0,0
1,287.4913216,176.1595631,146.2129021,146.2129211,91.11503959,1,forward,17.77829327,-0.85113122,0,0,0,0,0,0,0
1,286.9014549,177.875433,141.4403343,141.4403915,89.15664554,2,forward,18.32334282,-0.093528948,0,0,0,0,0,0,0
1,291.5134621,179.1070175,140.8419228,140.8420658,91.35317206,2,forward,18.51937226,-0.092526144,0,0,0,0,0,0,0
1,294.4724464,183.4514236,137.761097,137.7611446,91.66970849,1,forward,17.14355264,-1.021595615,1,189,374,297,480,0.703996599,1
1,303.6856461,187.4635506,135.1952362,135.1954079,94.46978569,1,forward,18.03533793,-0.193293563,0,0,0,0,0,0,0
1,295.3451157,183.6662579,139.9554825,139.9555779,92.54217744,1,forward,18.35904953,-1.500492686,0,0,0,0,0,0,0
1,292.2206306,182.9475117,140.3435326,140.3435326,92.47643948,1,forward,14.68426414,0.507619868,0,0,0,0,0,0,0
1,276.1737823,179.9349689,144.6178055,144.6177864,94.12961006,0,forward,11.91231195,-1.594605438,1,394,211,514,326,0.829228401,1
1,273.7429237,179.7221375,143.2575035,143.2574558,94.25259233,1,forward,14.8171573,1.198315911,0,0,0,0,0,0,0
